t_index,z,Ex,Hy
710,145,-nan,-nan
710,146,-nan,-nan
710,147,-nan,-nan
710,148,-nan,-nan
710,149,-nan,-nan
710,150,-nan,-nan
710,151,-nan,-nan
710,152,-nan,-nan
710,153,-nan,-nan
710,154,-nan,-nan
710,155,-nan,-nan
710,156,-nan,-nan
710,157,-nan,-nan
710,158,-nan,-nan
710,159,-nan,-nan
710,160,-nan,-nan
710,161,-nan,-nan
710,162,-nan,-nan
710,163,-nan,-nan
710,164,-nan,-nan
710,165,-nan,-nan
710,166,-nan,-nan
710,167,-nan,-nan
710,168,-nan,-nan
710,169,-nan,-nan
710,170,-nan,-nan
710,171,-nan,-nan
710,172,-nan,-nan
710,173,-nan,-nan
710,174,-nan,-nan
710,175,-nan,-nan
710,176,-nan,-nan
710,177,-nan,-nan
710,178,-nan,-nan
710,179,-nan,-nan
710,180,-nan,-nan
710,181,-nan,-nan
710,182,-nan,-nan
710,183,-nan,-nan
710,184,-nan,-nan
710,185,-nan,-nan
710,186,-nan,-nan
710,187,-nan,-nan
710,188,-nan,-nan
710,189,-nan,-nan
710,190,-nan,-nan
710,191,-nan,-nan
710,192,-nan,-nan
710,193,-nan,-nan
710,194,-nan,-nan
710,195,-nan,-nan
710,196,-nan,-nan
710,197,-nan,-nan
710,198,-nan,-nan
710,199,-nan,-nan
720,0,-nan,-nan
720,1,-nan,-nan
720,2,-nan,-nan
720,3,-nan,-nan
720,4,-nan,-nan
720,5,-nan,-nan
720,6,-nan,-nan
720,7,-nan,-nan
720,8,-nan,-nan
720,9,-nan,-nan
720,10,-nan,-nan
720,11,-nan,-nan
720,12,-nan,-nan
720,13,-nan,-nan
720,14,-nan,-nan
720,15,-nan,-nan
720,16,-nan,-nan
720,17,-nan,-nan
720,18,-nan,-nan
720,19,-nan,-nan
720,20,-nan,-nan
720,21,-nan,-nan
720,22,-nan,-nan
720,23,-nan,-nan
720,24,-nan,-nan
720,25,-nan,-nan
720,26,-nan,-nan
720,27,-nan,-nan
720,28,-nan,-nan
720,29,-nan,-nan
720,30,-nan,-nan
720,31,-nan,-nan
720,32,-nan,-nan
720,33,-nan,-nan
720,34,-nan,-nan
720,35,-nan,-nan
720,36,-nan,-nan
720,37,-nan,-nan
720,38,-nan,-nan
720,39,-nan,-nan
720,40,-nan,-nan
720,41,-nan,-nan
720,42,-nan,-nan
720,43,-nan,-nan
720,44,-nan,-nan
720,45,-nan,-nan
720,46,-nan,-nan
720,47,-nan,-nan
720,48,-nan,-nan
720,49,-nan,-nan
720,50,-nan,-nan
720,51,-nan,-nan
720,52,-nan,-nan
720,53,-nan,-nan
720,54,-nan,-nan
720,55,-nan,-nan
720,56,-nan,-nan
720,57,-nan,-nan
720,58,-nan,-nan
720,59,-nan,-nan
720,60,-nan,-nan
720,61,-nan,-nan
720,62,-nan,-nan
720,63,-nan,-nan
720,64,-nan,-nan
720,65,-nan,-nan
720,66,-nan,-nan
720,67,-nan,-nan
720,68,-nan,-nan
720,69,-nan,-nan
720,70,-nan,-nan
720,71,-nan,-nan
720,72,-nan,-nan
720,73,-nan,-nan
720,74,-nan,-nan
720,75,-nan,-nan
720,76,-nan,-nan
720,77,-nan,-nan
720,78,-nan,-nan
720,79,-nan,-nan
720,80,-nan,-nan
720,81,-nan,-nan
720,82,-nan,-nan
720,83,-nan,-nan
720,84,-nan,-nan
720,85,-nan,-nan
720,86,-nan,-nan
720,87,-nan,-nan
720,88,-nan,-nan
720,89,-nan,-nan
720,90,-nan,-nan
720,91,-nan,-nan
720,92,-nan,-nan
720,93,-nan,-nan
720,94,-nan,-nan
720,95,-nan,-nan
720,96,-nan,-nan
720,97,-nan,-nan
720,98,-nan,-nan
720,99,-nan,-nan
720,100,-nan,-nan
720,101,-nan,-nan
720,102,-nan,-nan
720,103,-nan,-nan
720,104,-nan,-nan
720,105,-nan,-nan
720,106,-nan,-nan
720,107,-nan,-nan
720,108,-nan,-nan
720,109,-nan,-nan
720,110,-nan,-nan
720,111,-nan,-nan
720,112,-nan,-nan
720,113,-nan,-nan
720,114,-nan,-nan
720,115,-nan,-nan
720,116,-nan,-nan
720,117,-nan,-nan
720,118,-nan,-nan
720,119,-nan,-nan
720,120,-nan,-nan
720,121,-nan,-nan
720,122,-nan,-nan
720,123,-nan,-nan
720,124,-nan,-nan
720,125,-nan,-nan
720,126,-nan,-nan
720,127,-nan,-nan
720,128,-nan,-nan
720,129,-nan,-nan
720,130,-nan,-nan
720,131,-nan,-nan
720,132,-nan,-nan
720,133,-nan,-nan
720,134,-nan,-nan
720,135,-nan,-nan
720,136,-nan,-nan
720,137,-nan,-nan
720,138,-nan,-nan
720,139,-nan,-nan
720,140,-nan,-nan
720,141,-nan,-nan
720,142,-nan,-nan
720,143,-nan,-nan
720,144,-nan,-nan
720,145,-nan,-nan
720,146,-nan,-nan
720,147,-nan,-nan
720,148,-nan,-nan
720,149,-nan,-nan
720,150,-nan,-nan
720,151,-nan,-nan
720,152,-nan,-nan
720,153,-nan,-nan
720,154,-nan,-nan
720,155,-nan,-nan
720,156,-nan,-nan
720,157,-nan,-nan
720,158,-nan,-nan
720,159,-nan,-nan
720,160,-nan,-nan
720,161,-nan,-nan
720,162,-nan,-nan
720,163,-nan,-nan
720,164,-nan,-nan
720,165,-nan,-nan
720,166,-nan,-nan
720,167,-nan,-nan
720,168,-nan,-nan
720,169,-nan,-nan
720,170,-nan,-nan
720,171,-nan,-nan
720,172,-nan,-nan
720,173,-nan,-nan
720,174,-nan,-nan
720,175,-nan,-nan
720,176,-nan,-nan
720,177,-nan,-nan
720,178,-nan,-nan
720,179,-nan,-nan
720,180,-nan,-nan
720,181,-nan,-nan
720,182,-nan,-nan
720,183,-nan,-nan
720,184,-nan,-nan
720,185,-nan,-nan
720,186,-nan,-nan
720,187,-nan,-nan
720,188,-nan,-nan
720,189,-nan,-nan
720,190,-nan,-nan
720,191,-nan,-nan
720,192,-nan,-nan
720,193,-nan,-nan
720,194,-nan,-nan
720,195,-nan,-nan
720,196,-nan,-nan
720,197,-nan,-nan
720,198,-nan,-nan
720,199,-nan,-nan
730,0,-nan,-nan
730,1,-nan,-nan
730,2,-nan,-nan
730,3,-nan,-nan
730,4,-nan,-nan
730,5,-nan,-nan
730,6,-nan,-nan
730,7,-nan,-nan
730,8,-nan,-nan
730,9,-nan,-nan
730,10,-nan,-nan
730,11,-nan,-nan
730,12,-nan,-nan
730,13,-nan,-nan
730,14,-nan,-nan
730,15,-nan,-nan
730,16,-nan,-nan
730,17,-nan,-nan
730,18,-nan,-nan
730,19,-nan,-nan
730,20,-nan,-nan
730,21,-nan,-nan
730,22,-nan,-nan
730,23,-nan,-nan
730,24,-nan,-nan
730,25,-nan,-nan
730,26,-nan,-nan
730,27,-nan,-nan
730,28,-nan,-nan
730,29,-nan,-nan
730,30,-nan,-nan
730,31,-nan,-nan
730,32,-nan,-nan
730,33,-nan,-nan
730,34,-nan,-nan
730,35,-nan,-nan
730,36,-nan,-nan
730,37,-nan,-nan
730,38,-nan,-nan
730,39,-nan,-nan
730,40,-nan,-nan
730,41,-nan,-nan
730,42,-nan,-nan
730,43,-nan,-nan
730,44,-nan,-nan
730,45,-nan,-nan
730,46,-nan,-nan
730,47,-nan,-nan
730,48,-nan,-nan
730,49,-nan,-nan
730,50,-nan,-nan
730,51,-nan,-nan
730,52,-nan,-nan
730,53,-nan,-nan
730,54,-nan,-nan
730,55,-nan,-nan
730,56,-nan,-nan
730,57,-nan,-nan
730,58,-nan,-nan
730,59,-nan,-nan
730,60,-nan,-nan
730,61,-nan,-nan
730,62,-nan,-nan
730,63,-nan,-nan
730,64,-nan,-nan
730,65,-nan,-nan
730,66,-nan,-nan
730,67,-nan,-nan
730,68,-nan,-nan
730,69,-nan,-nan
730,70,-nan,-nan
730,71,-nan,-nan
730,72,-nan,-nan
730,73,-nan,-nan
730,74,-nan,-nan
730,75,-nan,-nan
730,76,-nan,-nan
730,77,-nan,-nan
730,78,-nan,-nan
730,79,-nan,-nan
730,80,-nan,-nan
730,81,-nan,-nan
730,82,-nan,-nan
730,83,-nan,-nan
730,84,-nan,-nan
730,85,-nan,-nan
730,86,-nan,-nan
730,87,-nan,-nan
730,88,-nan,-nan
730,89,-nan,-nan
730,90,-nan,-nan
730,91,-nan,-nan
730,92,-nan,-nan
730,93,-nan,-nan
730,94,-nan,-nan
730,95,-nan,-nan
730,96,-nan,-nan
730,97,-nan,-nan
730,98,-nan,-nan
730,99,-nan,-nan
730,100,-nan,-nan
730,101,-nan,-nan
730,102,-nan,-nan
730,103,-nan,-nan
730,104,-nan,-nan
730,105,-nan,-nan
730,106,-nan,-nan
730,107,-nan,-nan
730,108,-nan,-nan
730,109,-nan,-nan
730,110,-nan,-nan
730,111,-nan,-nan
730,112,-nan,-nan
730,113,-nan,-nan
730,114,-nan,-nan
730,115,-nan,-nan
730,116,-nan,-nan
730,117,-nan,-nan
730,118,-nan,-nan
730,119,-nan,-nan
730,120,-nan,-nan
730,121,-nan,-nan
730,122,-nan,-nan
730,123,-nan,-nan
730,124,-nan,-nan
730,125,-nan,-nan
730,126,-nan,-nan
730,127,-nan,-nan
730,128,-nan,-nan
730,129,-nan,-nan
730,130,-nan,-nan
730,131,-nan,-nan
730,132,-nan,-nan
730,133,-nan,-nan
730,134,-nan,-nan
730,135,-nan,-nan
730,136,-nan,-nan
730,137,-nan,-nan
730,138,-nan,-nan
730,139,-nan,-nan
730,140,-nan,-nan
730,141,-nan,-nan
730,142,-nan,-nan
730,143,-nan,-nan
730,144,-nan,-nan
730,145,-nan,-nan
730,146,-nan,-nan
730,147,-nan,-nan
730,148,-nan,-nan
730,149,-nan,-nan
730,150,-nan,-nan
730,151,-nan,-nan
730,152,-nan,-nan
730,153,-nan,-nan
730,154,-nan,-nan
730,155,-nan,-nan
730,156,-nan,-nan
730,157,-nan,-nan
730,158,-nan,-nan
730,159,-nan,-nan
730,160,-nan,-nan
730,161,-nan,-nan
730,162,-nan,-nan
730,163,-nan,-nan
730,164,-nan,-nan
730,165,-nan,-nan
730,166,-nan,-nan
730,167,-nan,-nan
730,168,-nan,-nan
730,169,-nan,-nan
730,170,-nan,-nan
730,171,-nan,-nan
730,172,-nan,-nan
730,173,-nan,-nan
730,174,-nan,-nan
730,175,-nan,-nan
730,176,-nan,-nan
730,177,-nan,-nan
730,178,-nan,-nan
730,179,-nan,-nan
730,180,-nan,-nan
730,181,-nan,-nan
730,182,-nan,-nan
730,183,-nan,-nan
730,184,-nan,-nan
730,185,-nan,-nan
730,186,-nan,-nan
730,187,-nan,-nan
730,188,-nan,-nan
730,189,-nan,-nan
730,190,-nan,-nan
730,191,-nan,-nan
730,192,-nan,-nan
730,193,-nan,-nan
730,194,-nan,-nan
730,195,-nan,-nan
730,196,-nan,-nan
730,197,-nan,-nan
730,198,-nan,-nan
730,199,-nan,-nan
740,0,-nan,-nan
740,1,-nan,-nan
740,2,-nan,-nan
740,3,-nan,-nan
740,4,-nan,-nan
740,5,-nan,-nan
740,6,-nan,-nan
740,7,-nan,-nan
740,8,-nan,-nan
740,9,-nan,-nan
740,10,-nan,-nan
740,11,-nan,-nan
740,12,-nan,-nan
740,13,-nan,-nan
740,14,-nan,-nan
740,15,-nan,-nan
740,16,-nan,-nan
740,17,-nan,-nan
740,18,-nan,-nan
740,19,-nan,-nan
740,20,-nan,-nan
740,21,-nan,-nan
740,22,-nan,-nan
740,23,-nan,-nan
740,24,-nan,-nan
740,25,-nan,-nan
740,26,-nan,-nan
740,27,-nan,-nan
740,28,-nan,-nan
740,29,-nan,-nan
740,30,-nan,-nan
740,31,-nan,-nan
740,32,-nan,-nan
740,33,-nan,-nan
740,34,-nan,-nan
740,35,-nan,-nan
740,36,-nan,-nan
740,37,-nan,-nan
740,38,-nan,-nan
740,39,-nan,-nan
740,40,-nan,-nan
740,41,-nan,-nan
740,42,-nan,-nan
740,43,-nan,-nan
740,44,-nan,-nan
740,45,-nan,-nan
740,46,-nan,-nan
740,47,-nan,-nan
740,48,-nan,-nan
740,49,-nan,-nan
740,50,-nan,-nan
740,51,-nan,-nan
740,52,-nan,-nan
740,53,-nan,-nan
740,54,-nan,-nan
740,55,-nan,-nan
740,56,-nan,-nan
740,57,-nan,-nan
740,58,-nan,-nan
740,59,-nan,-nan
740,60,-nan,-nan
740,61,-nan,-nan
740,62,-nan,-nan
740,63,-nan,-nan
740,64,-nan,-nan
740,65,-nan,-nan
740,66,-nan,-nan
740,67,-nan,-nan
740,68,-nan,-nan
740,69,-nan,-nan
740,70,-nan,-nan
740,71,-nan,-nan
740,72,-nan,-nan
740,73,-nan,-nan
740,74,-nan,-nan
740,75,-nan,-nan
740,76,-nan,-nan
740,77,-nan,-nan
740,78,-nan,-nan
740,79,-nan,-nan
740,80,-nan,-nan
740,81,-nan,-nan
740,82,-nan,-nan
740,83,-nan,-nan
740,84,-nan,-nan
740,85,-nan,-nan
740,86,-nan,-nan
740,87,-nan,-nan
740,88,-nan,-nan
740,89,-nan,-nan
740,90,-nan,-nan
740,91,-nan,-nan
740,92,-nan,-nan
740,93,-nan,-nan
740,94,-nan,-nan
740,95,-nan,-nan
740,96,-nan,-nan
740,97,-nan,-nan
740,98,-nan,-nan
740,99,-nan,-nan
740,100,-nan,-nan
740,101,-nan,-nan
740,102,-nan,-nan
740,103,-nan,-nan
740,104,-nan,-nan
740,105,-nan,-nan
740,106,-nan,-nan
740,107,-nan,-nan
740,108,-nan,-nan
740,109,-nan,-nan
740,110,-nan,-nan
740,111,-nan,-nan
740,112,-nan,-nan
740,113,-nan,-nan
740,114,-nan,-nan
740,115,-nan,-nan
740,116,-nan,-nan
740,117,-nan,-nan
740,118,-nan,-nan
740,119,-nan,-nan
740,120,-nan,-nan
740,121,-nan,-nan
740,122,-nan,-nan
740,123,-nan,-nan
740,124,-nan,-nan
740,125,-nan,-nan
740,126,-nan,-nan
740,127,-nan,-nan
740,128,-nan,-nan
740,129,-nan,-nan
740,130,-nan,-nan
740,131,-nan,-nan
740,132,-nan,-nan
740,133,-nan,-nan
740,134,-nan,-nan
740,135,-nan,-nan
740,136,-nan,-nan
740,137,-nan,-nan
740,138,-nan,-nan
740,139,-nan,-nan
740,140,-nan,-nan
740,141,-nan,-nan
740,142,-nan,-nan
740,143,-nan,-nan
740,144,-nan,-nan
740,145,-nan,-nan
740,146,-nan,-nan
740,147,-nan,-nan
740,148,-nan,-nan
740,149,-nan,-nan
740,150,-nan,-nan
740,151,-nan,-nan
740,152,-nan,-nan
740,153,-nan,-nan
740,154,-nan,-nan
740,155,-nan,-nan
740,156,-nan,-nan
740,157,-nan,-nan
740,158,-nan,-nan
740,159,-nan,-nan
740,160,-nan,-nan
740,161,-nan,-nan
740,162,-nan,-nan
740,163,-nan,-nan
740,164,-nan,-nan
740,165,-nan,-nan
740,166,-nan,-nan
740,167,-nan,-nan
740,168,-nan,-nan
740,169,-nan,-nan
740,170,-nan,-nan
740,171,-nan,-nan
740,172,-nan,-nan
740,173,-nan,-nan
740,174,-nan,-nan
740,175,-nan,-nan
740,176,-nan,-nan
740,177,-nan,-nan
740,178,-nan,-nan
740,179,-nan,-nan
740,180,-nan,-nan
740,181,-nan,-nan
740,182,-nan,-nan
740,183,-nan,-nan
740,184,-nan,-nan
740,185,-nan,-nan
740,186,-nan,-nan
740,187,-nan,-nan
740,188,-nan,-nan
740,189,-nan,-nan
740,190,-nan,-nan
740,191,-nan,-nan
740,192,-nan,-nan
740,193,-nan,-nan
740,194,-nan,-nan
740,195,-nan,-nan
740,196,-nan,-nan
740,197,-nan,-nan
740,198,-nan,-nan
740,199,-nan,-nan
750,0,-nan,-nan
750,1,-nan,-nan
750,2,-nan,-nan
750,3,-nan,-nan
750,4,-nan,-nan
750,5,-nan,-nan
750,6,-nan,-nan
750,7,-nan,-nan
750,8,-nan,-nan
750,9,-nan,-nan
750,10,-nan,-nan
750,11,-nan,-nan
750,12,-nan,-nan
750,13,-nan,-nan
750,14,-nan,-nan
750,15,-nan,-nan
750,16,-nan,-nan
750,17,-nan,-nan
750,18,-nan,-nan
750,19,-nan,-nan
750,20,-nan,-nan
750,21,-nan,-nan
750,22,-nan,-nan
750,23,-nan,-nan
750,24,-nan,-nan
750,25,-nan,-nan
750,26,-nan,-nan
750,27,-nan,-nan
750,28,-nan,-nan
750,29,-nan,-nan
750,30,-nan,-nan
750,31,-nan,-nan
750,32,-nan,-nan
750,33,-nan,-nan
750,34,-nan,-nan
750,35,-nan,-nan
750,36,-nan,-nan
750,37,-nan,-nan
750,38,-nan,-nan
750,39,-nan,-nan
750,40,-nan,-nan
750,41,-nan,-nan
750,42,-nan,-nan
750,43,-nan,-nan
750,44,-nan,-nan
750,45,-nan,-nan
750,46,-nan,-nan
750,47,-nan,-nan
750,48,-nan,-nan
750,49,-nan,-nan
750,50,-nan,-nan
750,51,-nan,-nan
750,52,-nan,-nan
750,53,-nan,-nan
750,54,-nan,-nan
750,55,-nan,-nan
750,56,-nan,-nan
750,57,-nan,-nan
750,58,-nan,-nan
750,59,-nan,-nan
750,60,-nan,-nan
750,61,-nan,-nan
750,62,-nan,-nan
750,63,-nan,-nan
750,64,-nan,-nan
750,65,-nan,-nan
750,66,-nan,-nan
750,67,-nan,-nan
750,68,-nan,-nan
750,69,-nan,-nan
750,70,-nan,-nan
750,71,-nan,-nan
750,72,-nan,-nan
750,73,-nan,-nan
750,74,-nan,-nan
750,75,-nan,-nan
750,76,-nan,-nan
750,77,-nan,-nan
750,78,-nan,-nan
750,79,-nan,-nan
750,80,-nan,-nan
750,81,-nan,-nan
750,82,-nan,-nan
750,83,-nan,-nan
750,84,-nan,-nan
750,85,-nan,-nan
750,86,-nan,-nan
750,87,-nan,-nan
750,88,-nan,-nan
750,89,-nan,-nan
750,90,-nan,-nan
750,91,-nan,-nan
750,92,-nan,-nan
750,93,-nan,-nan
750,94,-nan,-nan
750,95,-nan,-nan
750,96,-nan,-nan
750,97,-nan,-nan
750,98,-nan,-nan
750,99,-nan,-nan
750,100,-nan,-nan
750,101,-nan,-nan
750,102,-nan,-nan
750,103,-nan,-nan
750,104,-nan,-nan
750,105,-nan,-nan
750,106,-nan,-nan
750,107,-nan,-nan
750,108,-nan,-nan
750,109,-nan,-nan
750,110,-nan,-nan
750,111,-nan,-nan
750,112,-nan,-nan
750,113,-nan,-nan
750,114,-nan,-nan
750,115,-nan,-nan
750,116,-nan,-nan
750,117,-nan,-nan
750,118,-nan,-nan
750,119,-nan,-nan
750,120,-nan,-nan
750,121,-nan,-nan
750,122,-nan,-nan
750,123,-nan,-nan
750,124,-nan,-nan
750,125,-nan,-nan
750,126,-nan,-nan
750,127,-nan,-nan
750,128,-nan,-nan
750,129,-nan,-nan
750,130,-nan,-nan
750,131,-nan,-nan
750,132,-nan,-nan
750,133,-nan,-nan
750,134,-nan,-nan
750,135,-nan,-nan
750,136,-nan,-nan
750,137,-nan,-nan
750,138,-nan,-nan
750,139,-nan,-nan
750,140,-nan,-nan
750,141,-nan,-nan
750,142,-nan,-nan
750,143,-nan,-nan
750,144,-nan,-nan
750,145,-nan,-nan
750,146,-nan,-nan
750,147,-nan,-nan
750,148,-nan,-nan
750,149,-nan,-nan
750,150,-nan,-nan
750,151,-nan,-nan
750,152,-nan,-nan
750,153,-nan,-nan
750,154,-nan,-nan
750,155,-nan,-nan
750,156,-nan,-nan
750,157,-nan,-nan
750,158,-nan,-nan
750,159,-nan,-nan
750,160,-nan,-nan
750,161,-nan,-nan
750,162,-nan,-nan
750,163,-nan,-nan
750,164,-nan,-nan
750,165,-nan,-nan
750,166,-nan,-nan
750,167,-nan,-nan
750,168,-nan,-nan
750,169,-nan,-nan
750,170,-nan,-nan
750,171,-nan,-nan
750,172,-nan,-nan
750,173,-nan,-nan
750,174,-nan,-nan
750,175,-nan,-nan
750,176,-nan,-nan
750,177,-nan,-nan
750,178,-nan,-nan
750,179,-nan,-nan
750,180,-nan,-nan
750,181,-nan,-nan
750,182,-nan,-nan
750,183,-nan,-nan
750,184,-nan,-nan
750,185,-nan,-nan
750,186,-nan,-nan
750,187,-nan,-nan
750,188,-nan,-nan
750,189,-nan,-nan
750,190,-nan,-nan
750,191,-nan,-nan
750,192,-nan,-nan
750,193,-nan,-nan
750,194,-nan,-nan
750,195,-nan,-nan
750,196,-nan,-nan
750,197,-nan,-nan
750,198,-nan,-nan
750,199,-nan,-nan
760,0,-nan,-nan
760,1,-nan,-nan
760,2,-nan,-nan
760,3,-nan,-nan
760,4,-nan,-nan
760,5,-nan,-nan
760,6,-nan,-nan
760,7,-nan,-nan
760,8,-nan,-nan
760,9,-nan,-nan
760,10,-nan,-nan
760,11,-nan,-nan
760,12,-nan,-nan
760,13,-nan,-nan
760,14,-nan,-nan
760,15,-nan,-nan
760,16,-nan,-nan
760,17,-nan,-nan
760,18,-nan,-nan
760,19,-nan,-nan
760,20,-nan,-nan
760,21,-nan,-nan
760,22,-nan,-nan
760,23,-nan,-nan
760,24,-nan,-nan
760,25,-nan,-nan
760,26,-nan,-nan
760,27,-nan,-nan
760,28,-nan,-nan
760,29,-nan,-nan
760,30,-nan,-nan
760,31,-nan,-nan
760,32,-nan,-nan
760,33,-nan,-nan
760,34,-nan,-nan
760,35,-nan,-nan
760,36,-nan,-nan
760,37,-nan,-nan
760,38,-nan,-nan
760,39,-nan,-nan
760,40,-nan,-nan
760,41,-nan,-nan
760,42,-nan,-nan
760,43,-nan,-nan
760,44,-nan,-nan
760,45,-nan,-nan
760,46,-nan,-nan
760,47,-nan,-nan
760,48,-nan,-nan
760,49,-nan,-nan
760,50,-nan,-nan
760,51,-nan,-nan
760,52,-nan,-nan
760,53,-nan,-nan
760,54,-nan,-nan
760,55,-nan,-nan
760,56,-nan,-nan
760,57,-nan,-nan
760,58,-nan,-nan
760,59,-nan,-nan
760,60,-nan,-nan
760,61,-nan,-nan
760,62,-nan,-nan
760,63,-nan,-nan
760,64,-nan,-nan
760,65,-nan,-nan
760,66,-nan,-nan
760,67,-nan,-nan
760,68,-nan,-nan
760,69,-nan,-nan
760,70,-nan,-nan
760,71,-nan,-nan
760,72,-nan,-nan
760,73,-nan,-nan
760,74,-nan,-nan
760,75,-nan,-nan
760,76,-nan,-nan
760,77,-nan,-nan
760,78,-nan,-nan
760,79,-nan,-nan
760,80,-nan,-nan
760,81,-nan,-nan
760,82,-nan,-nan
760,83,-nan,-nan
760,84,-nan,-nan
760,85,-nan,-nan
760,86,-nan,-nan
760,87,-nan,-nan
760,88,-nan,-nan
760,89,-nan,-nan
760,90,-nan,-nan
760,91,-nan,-nan
760,92,-nan,-nan
760,93,-nan,-nan
760,94,-nan,-nan
760,95,-nan,-nan
760,96,-nan,-nan
760,97,-nan,-nan
760,98,-nan,-nan
760,99,-nan,-nan
760,100,-nan,-nan
760,101,-nan,-nan
760,102,-nan,-nan
760,103,-nan,-nan
760,104,-nan,-nan
760,105,-nan,-nan
760,106,-nan,-nan
760,107,-nan,-nan
760,108,-nan,-nan
760,109,-nan,-nan
760,110,-nan,-nan
760,111,-nan,-nan
760,112,-nan,-nan
760,113,-nan,-nan
760,114,-nan,-nan
760,115,-nan,-nan
760,116,-nan,-nan
760,117,-nan,-nan
760,118,-nan,-nan
760,119,-nan,-nan
760,120,-nan,-nan
760,121,-nan,-nan
760,122,-nan,-nan
760,123,-nan,-nan
760,124,-nan,-nan
760,125,-nan,-nan
760,126,-nan,-nan
760,127,-nan,-nan
760,128,-nan,-nan
760,129,-nan,-nan
760,130,-nan,-nan
760,131,-nan,-nan
760,132,-nan,-nan
760,133,-nan,-nan
760,134,-nan,-nan
760,135,-nan,-nan
760,136,-nan,-nan
760,137,-nan,-nan
760,138,-nan,-nan
760,139,-nan,-nan
760,140,-nan,-nan
760,141,-nan,-nan
760,142,-nan,-nan
760,143,-nan,-nan
760,144,-nan,-nan
760,145,-nan,-nan
760,146,-nan,-nan
760,147,-nan,-nan
760,148,-nan,-nan
760,149,-nan,-nan
760,150,-nan,-nan
760,151,-nan,-nan
760,152,-nan,-nan
760,153,-nan,-nan
760,154,-nan,-nan
760,155,-nan,-nan
760,156,-nan,-nan
760,157,-nan,-nan
760,158,-nan,-nan
760,159,-nan,-nan
760,160,-nan,-nan
760,161,-nan,-nan
760,162,-nan,-nan
760,163,-nan,-nan
760,164,-nan,-nan
760,165,-nan,-nan
760,166,-nan,-nan
760,167,-nan,-nan
760,168,-nan,-nan
760,169,-nan,-nan
760,170,-nan,-nan
760,171,-nan,-nan
760,172,-nan,-nan
760,173,-nan,-nan
760,174,-nan,-nan
760,175,-nan,-nan
760,176,-nan,-nan
760,177,-nan,-nan
760,178,-nan,-nan
760,179,-nan,-nan
760,180,-nan,-nan
760,181,-nan,-nan
760,182,-nan,-nan
760,183,-nan,-nan
760,184,-nan,-nan
760,185,-nan,-nan
760,186,-nan,-nan
760,187,-nan,-nan
760,188,-nan,-nan
760,189,-nan,-nan
760,190,-nan,-nan
760,191,-nan,-nan
760,192,-nan,-nan
760,193,-nan,-nan
760,194,-nan,-nan
760,195,-nan,-nan
760,196,-nan,-nan
760,197,-nan,-nan
760,198,-nan,-nan
760,199,-nan,-nan
770,0,-nan,-nan
770,1,-nan,-nan
770,2,-nan,-nan
770,3,-nan,-nan
770,4,-nan,-nan
770,5,-nan,-nan
770,6,-nan,-nan
770,7,-nan,-nan
770,8,-nan,-nan
770,9,-nan,-nan
770,10,-nan,-nan
770,11,-nan,-nan
770,12,-nan,-nan
770,13,-nan,-nan
770,14,-nan,-nan
770,15,-nan,-nan
770,16,-nan,-nan
770,17,-nan,-nan
770,18,-nan,-nan
770,19,-nan,-nan
770,20,-nan,-nan
770,21,-nan,-nan
770,22,-nan,-nan
770,23,-nan,-nan
770,24,-nan,-nan
770,25,-nan,-nan
770,26,-nan,-nan
770,27,-nan,-nan
770,28,-nan,-nan
770,29,-nan,-nan
770,30,-nan,-nan
770,31,-nan,-nan
770,32,-nan,-nan
770,33,-nan,-nan
770,34,-nan,-nan
770,35,-nan,-nan
770,36,-nan,-nan
770,37,-nan,-nan
770,38,-nan,-nan
770,39,-nan,-nan
770,40,-nan,-nan
770,41,-nan,-nan
770,42,-nan,-nan
770,43,-nan,-nan
770,44,-nan,-nan
770,45,-nan,-nan
770,46,-nan,-nan
770,47,-nan,-nan
770,48,-nan,-nan
770,49,-nan,-nan
770,50,-nan,-nan
770,51,-nan,-nan
770,52,-nan,-nan
770,53,-nan,-nan
770,54,-nan,-nan
770,55,-nan,-nan
770,56,-nan,-nan
770,57,-nan,-nan
770,58,-nan,-nan
770,59,-nan,-nan
770,60,-nan,-nan
770,61,-nan,-nan
770,62,-nan,-nan
770,63,-nan,-nan
770,64,-nan,-nan
770,65,-nan,-nan
770,66,-nan,-nan
770,67,-nan,-nan
770,68,-nan,-nan
770,69,-nan,-nan
770,70,-nan,-nan
770,71,-nan,-nan
770,72,-nan,-nan
770,73,-nan,-nan
770,74,-nan,-nan
770,75,-nan,-nan
770,76,-nan,-nan
770,77,-nan,-nan
770,78,-nan,-nan
770,79,-nan,-nan
770,80,-nan,-nan
770,81,-nan,-nan
770,82,-nan,-nan
770,83,-nan,-nan
770,84,-nan,-nan
770,85,-nan,-nan
770,86,-nan,-nan
770,87,-nan,-nan
770,88,-nan,-nan
770,89,-nan,-nan
770,90,-nan,-nan
770,91,-nan,-nan
770,92,-nan,-nan
770,93,-nan,-nan
770,94,-nan,-nan
770,95,-nan,-nan
770,96,-nan,-nan
770,97,-nan,-nan
770,98,-nan,-nan
770,99,-nan,-nan
770,100,-nan,-nan
770,101,-nan,-nan
770,102,-nan,-nan
770,103,-nan,-nan
770,104,-nan,-nan
770,105,-nan,-nan
770,106,-nan,-nan
770,107,-nan,-nan
770,108,-nan,-nan
770,109,-nan,-nan
